#time	T_air	Pvap Vit_Vent wind dir	Nebulo	Ray3	P_atm	rain
T       TAIR    PVAP    WINDD   WINDS   CLDC    RAY3    PATM    RAINI
s	degC	hPa	degree	m/s	octa	W/m2	mbar	mm
19890000	20	10	0	4.5360	5	160	1012.5532	0
19893600	20	10	0	2.214	5	160	1012.5533	0
19897200	20	10	0	3.20	5	160	1012.5534	0
19900800	20	10	0	3.90	5	160	1012.5535	0
19904400	20	10	0	3.30	5	160	1012.5536	0
19908000	20	10	0	5.30	5	160	1012.5537	0
19911600	20	10	0	5.30	5	160	1012.5538	0
19915200	20	10	0	4.164	5	160	1012.5539	0
19918800	20	10	0	3.224	5	160	1012.5540	0
19922400	20	10	0	5.194	5	160	1012.5541	0
19926000	20	10	0	0.70	5	160	1012.5542	0
19929600	20	10	0	0.00	5	160	1012.5543	0
19933200	20	10	0	0.00	5	160	1012.5544	0
19936800	20	10	0	0.00	5	160	1012.5545	0
19940400	20	10	0	1.225	5	160	1012.5546	0
19944000	20	10	0	2.185	5	160	1012.5547	0
19947600	20	10	0	1.205	5	160	1012.5548	0
19951200	20	10	0	4.225	5	160	1012.5549	0
19954800	20	10	0	3.80	5	160	1012.5550	0
19958400	20	10	0	3.60	5	160	1012.5551	0
19962000	20	10	0	3.80	5	160	1012.5552	0
19965600	20	10	0	4.185	5	160	1012.5553	0
19969200	20	10	0	3.135	5	160	1012.5554	0
19972800	20	10	0	4.195	5	160	1012.5555	0
19976400	20	10	0	5.00	5	160	1012.5556	0
19980000	20	10	0	5.00	5	160	1012.5557	0
19983600	20	10	0	4.21520	5	160	1012.5558	0
19987200	20	10	0	4.21600	5	160	1012.5559	0
19990800	20	10	0	3.50	5	160	1012.5560	0
19994400	20	10	0	3.30	5	160	1012.5561	0
19998000	20	10	0	3.00	5	160	1012.5562	0
20001600	20	10	0	3.00	5	160	1012.5563	0
20005200	20	10	0	2.60	5	160	1012.5564	0
20008800	20	10	0	2.90	5	160	1012.5565	0
20012400	20	10	0	2.50	5	160	1012.5566	0
20016000	20	10	0	2.50	5	160	1012.5567	0
20019600	20	10	0	3.185	5	160	1012.5568	0
20023200	20	10	0	2.225	5	160	1012.5569	0
20026800	20	10	0	3.30	5	160	1012.5570	0
20030400	20	10	0	3.30	5	160	1012.5571	0
20034000	20	10	0	4.5380	5	160	1012.5572	0
20037600	20	10	0	4.5400	5	160	1012.5573	0
20041200	20	10	0	2.215	5	160	1012.5574	0
20044800	20	10	0	3.20	5	160	1012.5575	0
20048400	20	10	0	3.90	5	160	1012.5576	0
20052000	20	10	0	3.30	5	160	1012.5577	0
20055600	20	10	0	5.30	5	160	1012.5578	0
20059200	20	10	0	5.30	5	160	1012.5579	0
20062800	20	10	0	4.165	5	160	1012.5580	0
20066400	20	10	0	3.225	5	160	1012.5581	0
20070000	20	10	0	5.195	5	160	1012.5582	0
20073600	20	10	0	0.70	5	160	1012.5583	0
20077200	20	10	0	0.00	5	160	1012.5584	0
20080800	20	10	0	0.00	5	160	1012.5585	0
20084400	20	10	0	0.00	5	160	1012.5586	0
20088000	20	10	0	1.226	5	160	1012.5587	0
20091600	20	10	0	2.186	5	160	1012.5588	0
20095200	20	10	0	1.206	5	160	1012.5589	0
20098800	20	10	0	4.226	5	160	1012.5590	0
20102400	20	10	0	3.80	5	160	1012.5591	0
20106000	20	10	0	3.60	5	160	1012.5592	0
20109600	20	10	0	3.80	5	160	1012.5593	0
20113200	20	10	0	4.186	5	160	1012.5594	0
20116800	20	10	0	3.136	5	160	1012.5595	0
20120400	20	10	0	4.196	5	160	1012.5596	0
20124000	20	10	0	5.00	5	160	1012.5597	0
20127600	20	10	0	5.00	5	160	1012.5598	0
20131200	20	10	0	4.21680	5	160	1012.5599	0
20134800	20	10	0	4.21760	5	160	1012.5600	0
20138400	20	10	0	3.50	5	160	1012.5601	0
20142000	20	10	0	3.30	5	160	1012.5602	0
20145600	20	10	0	3.00	5	160	1012.5603	0
20149200	20	10	0	3.00	5	160	1012.5604	0
20152800	20	10	0	2.60	5	160	1012.5605	0
20156400	20	10	0	2.90	5	160	1012.5606	0
20160000	20	10	0	2.50	5	160	1012.5607	0
20163600	20	10	0	2.50	5	160	1012.5608	0
20167200	20	10	0	3.186	5	160	1012.5609	0
20170800	20	10	0	2.226	5	160	1012.5610	0
20174400	20	10	0	3.30	5	160	1012.5611	0
20178000	20	10	0	3.30	5	160	1012.5612	0
20181600	20	10	0	4.5420	5	160	1012.5613	0
20185200	20	10	0	4.5440	5	160	1012.5614	0
20188800	20	10	0	2.216	5	160	1012.5615	0
20192400	20	10	0	3.20	5	160	1012.5616	0
20196000	20	10	0	3.90	5	160	1012.5617	0
20199600	20	10	0	3.30	5	160	1012.5618	0
20203200	20	10	0	5.30	5	160	1012.5619	0
20206800	20	10	0	5.30	5	160	1012.5620	0
20210400	20	10	0	4.166	5	160	1012.5621	0
20214000	20	10	0	3.226	5	160	1012.5622	0
20217600	20	10	0	5.196	5	160	1012.5623	0
20221200	20	10	0	0.70	5	160	1012.5624	0
20224800	20	10	0	0.00	5	160	1012.5625	0
20228400	20	10	0	0.00	5	160	1012.5626	0
20232000	20	10	0	0.00	5	160	1012.5627	0
20235600	20	10	0	1.227	5	160	1012.5628	0
20239200	20	10	0	2.187	5	160	1012.5629	0
20242800	20	10	0	1.207	5	160	1012.5630	0
20246400	20	10	0	4.227	5	160	1012.5631	0
20250000	20	10	0	3.80	5	160	1012.5632	0
20253600	20	10	0	3.60	5	160	1012.5633	0
20257200	20	10	0	3.80	5	160	1012.5634	0
20260800	20	10	0	4.187	5	160	1012.5635	0
20264400	20	10	0	3.137	5	160	1012.5636	0
20268000	20	10	0	4.197	5	160	1012.5637	0
20271600	20	10	0	5.00	5	160	1012.5638	0
20275200	20	10	0	5.00	5	160	1012.5639	0
20278800	20	10	0	4.21840	5	160	1012.5640	0
20282400	20	10	0	4.21920	5	160	1012.5641	0
20286000	20	10	0	3.50	5	160	1012.5642	0
20289600	20	10	0	3.30	5	160	1012.5643	0
20293200	20	10	0	3.00	5	160	1012.5644	0
20296800	20	10	0	3.00	5	160	1012.5645	0
20300400	20	10	0	2.60	5	160	1012.5646	0
20304000	20	10	0	2.90	5	160	1012.5647	0
20307600	20	10	0	2.50	5	160	1012.5648	0
20311200	20	10	0	2.50	5	160	1012.5649	0
20314800	20	10	0	3.187	5	160	1012.5650	0
20318400	20	10	0	2.227	5	160	1012.5651	0
20322000	20	10	0	3.30	5	160	1012.5652	0
20325600	20	10	0	3.30	5	160	1012.5653	0
20329200	20	10	0	4.5460	5	160	1012.5654	0
20332800	20	10	0	4.5480	5	160	1012.5655	0
20336400	20	10	0	2.217	5	160	1012.5656	0
20340000	20	10	0	3.20	5	160	1012.5657	0
20343600	20	10	0	3.90	5	160	1012.5658	0
20347200	20	10	0	3.30	5	160	1012.5659	0
20350800	20	10	0	5.30	5	160	1012.5660	0
20354400	20	10	0	5.30	5	160	1012.5661	0
20358000	20	10	0	4.167	5	160	1012.5662	0
20361600	20	10	0	3.227	5	160	1012.5663	0
20365200	20	10	0	5.197	5	160	1012.5664	0
20368800	20	10	0	0.70	5	160	1012.5665	0
20372400	20	10	0	0.00	5	160	1012.5666	0
20376000	20	10	0	0.00	5	160	1012.5667	0
20379600	20	10	0	0.00	5	160	1012.5668	0
20383200	20	10	0	1.228	5	160	1012.5669	0
20386800	20	10	0	2.188	5	160	1012.5670	0
20390400	20	10	0	1.208	5	160	1012.5671	0
20394000	20	10	0	4.228	5	160	1012.5672	0
20397600	20	10	0	3.80	5	160	1012.5673	0
20401200	20	10	0	3.60	5	160	1012.5674	0
20404800	20	10	0	3.80	5	160	1012.5675	0
20408400	20	10	0	4.188	5	160	1012.5676	0
20412000	20	10	0	3.138	5	160	1012.5677	0
20415600	20	10	0	4.198	5	160	1012.5678	0
20419200	20	10	0	5.00	5	160	1012.5679	0
20422800	20	10	0	5.00	5	160	1012.5680	0
20426400	20	10	0	4.22000	5	160	1012.5681	0
20430000	20	10	0	4.22080	5	160	1012.5682	0
20433600	20	10	0	3.50	5	160	1012.5683	0
20437200	20	10	0	3.30	5	160	1012.5684	0
20440800	20	10	0	3.00	5	160	1012.5685	0
20444400	20	10	0	3.00	5	160	1012.5686	0
20448000	20	10	0	2.60	5	160	1012.5687	0
20451600	20	10	0	2.90	5	160	1012.5688	0
20455200	20	10	0	2.50	5	160	1012.5689	0
20458800	20	10	0	2.50	5	160	1012.5690	0
20462400	20	10	0	3.188	5	160	1012.5691	0
20466000	20	10	0	2.228	5	160	1012.5692	0
20469600	20	10	0	3.30	5	160	1012.5693	0
20473200	20	10	0	3.30	5	160	1012.5694	0
20476800	20	10	0	4.5500	5	160	1012.5695	0
20480400	20	10	0	4.5520	5	160	1012.5696	0
20484000	20	10	0	2.218	5	160	1012.5697	0
20487600	20	10	0	3.20	5	160	1012.5698	0
20491200	20	10	0	3.90	5	160	1012.5699	0
20494800	20	10	0	3.30	5	160	1012.5700	0
20498400	20	10	0	5.30	5	160	1012.5701	0
20502000	20	10	0	5.30	5	160	1012.5702	0
20505600	20	10	0	4.168	5	160	1012.5703	0
20509200	20	10	0	3.228	5	160	1012.5704	0
20512800	20	10	0	5.198	5	160	1012.5705	0
20516400	20	10	0	0.70	5	160	1012.5706	0
20520000	20	10	0	0.00	5	160	1012.5707	0
20523600	20	10	0	0.00	5	160	1012.5708	0
20527200	20	10	0	0.00	5	160	1012.5709	0
20530800	20	10	0	1.229	5	160	1012.5710	0
20534400	20	10	0	2.189	5	160	1012.5711	0
20538000	20	10	0	1.209	5	160	1012.5712	0
20541600	20	10	0	4.229	5	160	1012.5713	0
20545200	20	10	0	3.80	5	160	1012.5714	0
20548800	20	10	0	3.60	5	160	1012.5715	0
20552400	20	10	0	3.80	5	160	1012.5716	0
20556000	20	10	0	4.189	5	160	1012.5717	0
20559600	20	10	0	3.139	5	160	1012.5718	0
20563200	20	10	0	4.199	5	160	1012.5719	0
20566800	20	10	0	5.00	5	160	1012.5720	0
20570400	20	10	0	5.00	5	160	1012.5721	0
20574000	20	10	0	4.22160	5	160	1012.5722	0
20577600	20	10	0	4.22240	5	160	1012.5723	0
20581200	20	10	0	3.50	5	160	1012.5724	0
20584800	20	10	0	3.30	5	160	1012.5725	0
20588400	20	10	0	3.00	5	160	1012.5726	0
20592000	20	10	0	3.00	5	160	1012.5727	0
20595600	20	10	0	2.60	5	160	1012.5728	0
20599200	20	10	0	2.90	5	160	1012.5729	0
20602800	20	10	0	2.50	5	160	1012.5730	0
20606400	20	10	0	2.50	5	160	1012.5731	0
20610000	20	10	0	3.189	5	160	1012.5732	0
20613600	20	10	0	2.229	5	160	1012.5733	0
20617200	20	10	0	3.30	5	160	1012.5734	0
20620800	20	10	0	3.30	5	160	1012.5735	0
20624400	20	10	0	4.5540	5	160	1012.5736	0
20628000	20	10	0	4.5560	5	160	1012.5737	0
20631600	20	10	0	2.219	5	160	1012.5738	0
20635200	20	10	0	3.20	5	160	1012.5739	0
20638800	20	10	0	3.90	5	160	1012.5740	0
20642400	20	10	0	3.30	5	160	1012.5741	0
20646000	20	10	0	5.30	5	160	1012.5742	0
20649600	20	10	0	5.30	5	160	1012.5743	0
20653200	20	10	0	4.169	5	160	1012.5744	0
20656800	20	10	0	3.229	5	160	1012.5745	0
20660400	20	10	0	5.199	5	160	1012.5746	0
20664000	20	10	0	0.70	5	160	1012.5747	0
20667600	20	10	0	0.00	5	160	1012.5748	0
20671200	20	10	0	0.00	5	160	1012.5749	0
20674800	20	10	0	0.00	5	160	1012.5750	0
20678400	20	10	0	1.230	5	160	1012.5751	0
20682000	20	10	0	2.190	5	160	1012.5752	0
20685600	20	10	0	1.210	5	160	1012.5753	0
20689200	20	10	0	4.230	5	160	1012.5754	0
20692800	20	10	0	3.80	5	160	1012.5755	0
20696400	20	10	0	3.60	5	160	1012.5756	0
20700000	20	10	0	3.80	5	160	1012.5757	0
20703600	20	10	0	4.190	5	160	1012.5758	0
20707200	20	10	0	3.140	5	160	1012.5759	0
20710800	20	10	0	4.200	5	160	1012.5760	0
20714400	20	10	0	5.00	5	160	1012.5761	0
20718000	20	10	0	5.00	5	160	1012.5762	0
20721600	20	10	0	4.22320	5	160	1012.5763	0
20725200	20	10	0	4.22400	5	160	1012.5764	0
20728800	20	10	0	3.50	5	160	1012.5765	0
20732400	20	10	0	3.30	5	160	1012.5766	0
20736000	20	10	0	3.00	5	160	1012.5767	0
20739600	20	10	0	3.00	5	160	1012.5768	0
20743200	20	10	0	2.60	5	160	1012.5769	0
20746800	20	10	0	2.90	5	160	1012.5770	0
20750400	20	10	0	2.50	5	160	1012.5771	0
20754000	20	10	0	2.50	5	160	1012.5772	0
20757600	20	10	0	3.190	5	160	1012.5773	0
20761200	20	10	0	2.230	5	160	1012.5774	0
20764800	20	10	0	3.30	5	160	1012.5775	0
20768400	20	10	0	3.30	5	160	1012.5776	0
20772000	20	10	0	4.5580	5	160	1012.5777	0
20775600	20	10	0	4.5600	5	160	1012.5778	0
20779200	20	10	0	2.220	5	160	1012.5779	0
20782800	20	10	0	3.20	5	160	1012.5780	0
20786400	20	10	0	3.90	5	160	1012.5781	0
20790000	20	10	0	3.30	5	160	1012.5782	0
20793600	20	10	0	5.30	5	160	1012.5783	0
20797200	20	10	0	5.30	5	160	1012.5784	0
20800800	20	10	0	4.170	5	160	1012.5785	0
20804400	20	10	0	3.230	5	160	1012.5786	0
20808000	20	10	0	5.200	5	160	1012.5787	0
20811600	20	10	0	0.70	5	160	1012.5788	0
20815200	20	10	0	0.00	5	160	1012.5789	0
20818800	20	10	0	0.00	5	160	1012.5790	0
20822400	20	10	0	0.00	5	160	1012.5791	0
20826000	20	10	0	1.231	5	160	1012.5792	0
20829600	20	10	0	2.191	5	160	1012.5793	0
20833200	20	10	0	1.211	5	160	1012.5794	0
20836800	20	10	0	4.231	5	160	1012.5795	0
20840400	20	10	0	3.80	5	160	1012.5796	0
20844000	20	10	0	3.60	5	160	1012.5797	0
20847600	20	10	0	3.80	5	160	1012.5798	0
20851200	20	10	0	4.191	5	160	1012.5799	0
20854800	20	10	0	3.141	5	160	1012.5800	0
20858400	20	10	0	4.201	5	160	1012.5801	0
20862000	20	10	0	5.00	5	160	1012.5802	0
20865600	20	10	0	5.00	5	160	1012.5803	0
20869200	20	10	0	4.22480	5	160	1012.5804	0
20872800	20	10	0	4.22560	5	160	1012.5805	0
20876400	20	10	0	3.50	5	160	1012.5806	0
20880000	20	10	0	3.30	5	160	1012.5807	0
20883600	20	10	0	3.00	5	160	1012.5808	0
20887200	20	10	0	3.00	5	160	1012.5809	0
20890800	20	10	0	2.60	5	160	1012.5810	0
20894400	20	10	0	2.90	5	160	1012.5811	0
20898000	20	10	0	2.50	5	160	1012.5812	0
20901600	20	10	0	2.50	5	160	1012.5813	0
20905200	20	10	0	3.191	5	160	1012.5814	0
20908800	20	10	0	2.231	5	160	1012.5815	0
20912400	20	10	0	3.30	5	160	1012.5816	0
20916000	20	10	0	3.30	5	160	1012.5817	0
20919600	20	10	0	4.5620	5	160	1012.5818	0
20923200	20	10	0	4.5640	5	160	1012.5819	0
20926800	20	10	0	2.221	5	160	1012.5820	0
20930400	20	10	0	3.20	5	160	1012.5821	0
20934000	20	10	0	3.90	5	160	1012.5822	0
20937600	20	10	0	3.30	5	160	1012.5823	0
20941200	20	10	0	5.30	5	160	1012.5824	0
20944800	20	10	0	5.30	5	160	1012.5825	0
20948400	20	10	0	4.171	5	160	1012.5826	0
20952000	20	10	0	3.231	5	160	1012.5827	0
20955600	20	10	0	5.201	5	160	1012.5828	0
20959200	20	10	0	0.70	5	160	1012.5829	0
20962800	20	10	0	0.00	5	160	1012.5830	0
20966400	20	10	0	0.00	5	160	1012.5831	0
20970000	20	10	0	0.00	5	160	1012.5832	0
20973600	20	10	0	1.232	5	160	1012.5833	0
20977200	20	10	0	2.192	5	160	1012.5834	0
20980800	20	10	0	1.212	5	160	1012.5835	0
20984400	20	10	0	4.232	5	160	1012.5836	0
20988000	20	10	0	3.80	5	160	1012.5837	0
20991600	20	10	0	3.60	5	160	1012.5838	0
20995200	20	10	0	3.80	5	160	1012.5839	0
20998800	20	10	0	4.192	5	160	1012.5840	0
21002400	20	10	0	3.142	5	160	1012.5841	0
21006000	20	10	0	4.202	5	160	1012.5842	0
21009600	20	10	0	5.00	5	160	1012.5843	0
21013200	20	10	0	5.00	5	160	1012.5844	0
21016800	20	10	0	4.22640	5	160	1012.5845	0
21020400	20	10	0	4.22720	5	160	1012.5846	0
21024000	20	10	0	3.50	5	160	1012.5847	0
21027600	20	10	0	3.30	5	160	1012.5848	0
21031200	20	10	0	3.00	5	160	1012.5849	0
21034800	20	10	0	3.00	5	160	1012.5850	0
21038400	20	10	0	2.60	5	160	1012.5851	0
21042000	20	10	0	2.90	5	160	1012.5852	0
21045600	20	10	0	2.50	5	160	1012.5853	0
21049200	20	10	0	2.50	5	160	1012.5854	0
21052800	20	10	0	3.192	5	160	1012.5855	0
21056400	20	10	0	2.232	5	160	1012.5856	0
21060000	20	10	0	3.30	5	160	1012.5857	0
21063600	20	10	0	3.30	5	160	1012.5858	0
21067200	20	10	0	4.5660	5	160	1012.5859	0
21070800	20	10	0	4.5680	5	160	1012.5860	0
21074400	20	10	0	2.222	5	160	1012.5861	0
21078000	20	10	0	3.20	5	160	1012.5862	0
21081600	20	10	0	3.90	5	160	1012.5863	0
21085200	20	10	0	3.30	5	160	1012.5864	0
21088800	20	10	0	5.30	5	160	1012.5865	0
21092400	20	10	0	5.30	5	160	1012.5866	0
21096000	20	10	0	4.172	5	160	1012.5867	0
21099600	20	10	0	3.232	5	160	1012.5868	0
21103200	20	10	0	5.202	5	160	1012.5869	0
21106800	20	10	0	0.70	5	160	1012.5870	0
21110400	20	10	0	0.00	5	160	1012.5871	0
21114000	20	10	0	0.00	5	160	1012.5872	0
21117600	20	10	0	0.00	5	160	1012.5873	0
21121200	20	10	0	1.233	5	160	1012.5874	0
21124800	20	10	0	2.193	5	160	1012.5875	0
21128400	20	10	0	1.213	5	160	1012.5876	0
21132000	20	10	0	4.233	5	160	1012.5877	0
21135600	20	10	0	3.80	5	160	1012.5878	0
21139200	20	10	0	3.60	5	160	1012.5879	0
21142800	20	10	0	3.80	5	160	1012.5880	0
21146400	20	10	0	4.193	5	160	1012.5881	0
21150000	20	10	0	3.143	5	160	1012.5882	0
21153600	20	10	0	4.203	5	160	1012.5883	0
21157200	20	10	0	5.00	5	160	1012.5884	0
21160800	20	10	0	5.00	5	160	1012.5885	0
21164400	20	10	0	4.22800	5	160	1012.5886	0
21168000	20	10	0	4.22880	5	160	1012.5887	0
21171600	20	10	0	3.50	5	160	1012.5888	0
21175200	20	10	0	3.30	5	160	1012.5889	0
21178800	20	10	0	3.00	5	160	1012.5890	0
21182400	20	10	0	3.00	5	160	1012.5891	0
21186000	20	10	0	2.60	5	160	1012.5892	0
21189600	20	10	0	2.90	5	160	1012.5893	0
21193200	20	10	0	2.50	5	160	1012.5894	0
21196800	20	10	0	2.50	5	160	1012.5895	0
21200400	20	10	0	3.193	5	160	1012.5896	0
21204000	20	10	0	2.233	5	160	1012.5897	0
21207600	20	10	0	3.30	5	160	1012.5898	0
21211200	20	10	0	3.30	5	160	1012.5899	0
21214800	20	10	0	4.5700	5	160	1012.5900	0
21218400	20	10	0	4.5720	5	160	1012.5901	0
21222000	20	10	0	2.223	5	160	1012.5902	0
21225600	20	10	0	3.20	5	160	1012.5903	0
21229200	20	10	0	3.90	5	160	1012.5904	0
21232800	20	10	0	3.30	5	160	1012.5905	0
21236400	20	10	0	5.30	5	160	1012.5906	0
21240000	20	10	0	5.30	5	160	1012.5907	0
21243600	20	10	0	4.173	5	160	1012.5908	0
21247200	20	10	0	3.233	5	160	1012.5909	0
21250800	20	10	0	5.203	5	160	1012.5910	0
21254400	20	10	0	0.70	5	160	1012.5911	0
21258000	20	10	0	0.00	5	160	1012.5912	0
21261600	20	10	0	0.00	5	160	1012.5913	0
21265200	20	10	0	0.00	5	160	1012.5914	0
21268800	20	10	0	1.234	5	160	1012.5915	0
21272400	20	10	0	2.194	5	160	1012.5916	0
21276000	20	10	0	1.214	5	160	1012.5917	0
21279600	20	10	0	4.234	5	160	1012.5918	0
21283200	20	10	0	3.80	5	160	1012.5919	0
21286800	20	10	0	3.60	5	160	1012.5920	0
21290400	20	10	0	3.80	5	160	1012.5921	0
21294000	20	10	0	4.194	5	160	1012.5922	0
21297600	20	10	0	3.144	5	160	1012.5923	0
21301200	20	10	0	4.204	5	160	1012.5924	0
21304800	20	10	0	5.00	5	160	1012.5925	0
21308400	20	10	0	5.00	5	160	1012.5926	0
21312000	20	10	0	4.22960	5	160	1012.5927	0
21315600	20	10	0	4.23040	5	160	1012.5928	0
21319200	20	10	0	3.50	5	160	1012.5929	0
21322800	20	10	0	3.30	5	160	1012.5930	0
21326400	20	10	0	3.00	5	160	1012.5931	0
21330000	20	10	0	3.00	5	160	1012.5932	0
21333600	20	10	0	2.60	5	160	1012.5933	0
21337200	20	10	0	2.90	5	160	1012.5934	0
21340800	20	10	0	2.50	5	160	1012.5935	0
21344400	20	10	0	2.50	5	160	1012.5936	0
21348000	20	10	0	3.194	5	160	1012.5937	0
21351600	20	10	0	2.234	5	160	1012.5938	0
21355200	20	10	0	3.30	5	160	1012.5939	0
21358800	20	10	0	3.30	5	160	1012.5940	0
21362400	20	10	0	4.5740	5	160	1012.5941	0
21366000	20	10	0	4.5760	5	160	1012.5942	0
21369600	20	10	0	2.224	5	160	1012.5943	0
21373200	20	10	0	3.20	5	160	1012.5944	0
21376800	20	10	0	3.90	5	160	1012.5945	0
21380400	20	10	0	3.30	5	160	1012.5946	0
21384000	20	10	0	5.30	5	160	1012.5947	0
21387600	20	10	0	5.30	5	160	1012.5948	0
21391200	20	10	0	4.174	5	160	1012.5949	0
21394800	20	10	0	3.234	5	160	1012.5950	0
21398400	20	10	0	5.204	5	160	1012.5951	0
21402000	20	10	0	0.70	5	160	1012.5952	0
21405600	20	10	0	0.00	5	160	1012.5953	0
21409200	20	10	0	0.00	5	160	1012.5954	0
21412800	20	10	0	0.00	5	160	1012.5955	0
21416400	20	10	0	1.235	5	160	1012.5956	0
21420000	20	10	0	2.195	5	160	1012.5957	0
21423600	20	10	0	1.215	5	160	1012.5958	0
21427200	20	10	0	4.235	5	160	1012.5959	0
21430800	20	10	0	3.80	5	160	1012.5960	0
21434400	20	10	0	3.60	5	160	1012.5961	0
21438000	20	10	0	3.80	5	160	1012.5962	0
21441600	20	10	0	4.195	5	160	1012.5963	0
21445200	20	10	0	3.145	5	160	1012.5964	0
21448800	20	10	0	4.205	5	160	1012.5965	0
21452400	20	10	0	5.00	5	160	1012.5966	0
21456000	20	10	0	5.00	5	160	1012.5967	0
21459600	20	10	0	4.23120	5	160	1012.5968	0
21463200	20	10	0	4.23200	5	160	1012.5969	0
21466800	20	10	0	3.50	5	160	1012.5970	0
21470400	20	10	0	3.30	5	160	1012.5971	0
21474000	20	10	0	3.00	5	160	1012.5972	0
21477600	20	10	0	3.00	5	160	1012.5973	0
21481200	20	10	0	2.60	5	160	1012.5974	0
21484800	20	10	0	2.90	5	160	1012.5975	0
21488400	20	10	0	2.50	5	160	1012.5976	0
21492000	20	10	0	2.50	5	160	1012.5977	0
21495600	20	10	0	3.195	5	160	1012.5978	0
21499200	20	10	0	2.235	5	160	1012.5979	0
21502800	20	10	0	3.30	5	160	1012.5980	0
21506400	20	10	0	3.30	5	160	1012.5981	0
21510000	20	10	0	4.5780	5	160	1012.5982	0
21513600	20	10	0	4.5800	5	160	1012.5983	0
21517200	20	10	0	2.225	5	160	1012.5984	0
21520800	20	10	0	3.20	5	160	1012.5985	0
21524400	20	10	0	3.90	5	160	1012.5986	0
21528000	20	10	0	3.30	5	160	1012.5987	0
21531600	20	10	0	5.30	5	160	1012.5988	0
21535200	20	10	0	5.30	5	160	1012.5989	0
21538800	20	10	0	4.175	5	160	1012.5990	0
21542400	20	10	0	3.235	5	160	1012.5991	0
21546000	20	10	0	5.205	5	160	1012.5992	0
21549600	20	10	0	0.70	5	160	1012.5993	0
21553200	20	10	0	0.00	5	160	1012.5994	0
21556800	20	10	0	0.00	5	160	1012.5995	0
21560400	20	10	0	0.00	5	160	1012.5996	0
21564000	20	10	0	1.236	5	160	1012.5997	0
21567600	20	10	0	2.196	5	160	1012.5998	0
21571200	20	10	0	1.216	5	160	1012.5999	0
21574800	20	10	0	4.236	5	160	1012.6000	0
21578400	20	10	0	3.80	5	160	1012.6001	0
21582000	20	10	0	3.60	5	160	1012.6002	0
21585600	20	10	0	3.80	5	160	1012.6003	0
21589200	20	10	0	4.196	5	160	1012.6004	0
21592800	20	10	0	3.146	5	160	1012.6005	0
21596400	20	10	0	4.206	5	160	1012.6006	0
21600000	20	10	0	5.00	5	160	1012.6007	0
21603600	20	10	0	5.00	5	160	1012.6008	0
21607200	20	10	0	4.23280	5	160	1012.6009	0
21610800	20	10	0	4.23360	5	160	1012.6010	0
21614400	20	10	0	3.50	5	160	1012.6011	0
21618000	20	10	0	3.30	5	160	1012.6012	0
21621600	20	10	0	3.00	5	160	1012.6013	0
21625200	20	10	0	3.00	5	160	1012.6014	0
21628800	20	10	0	2.60	5	160	1012.6015	0
21632400	20	10	0	2.90	5	160	1012.6016	0
21636000	20	10	0	2.50	5	160	1012.6017	0
21639600	20	10	0	2.50	5	160	1012.6018	0
21643200	20	10	0	3.196	5	160	1012.6019	0
21646800	20	10	0	2.236	5	160	1012.6020	0
21650400	20	10	0	3.30	5	160	1012.6021	0
21654000	20	10	0	3.30	5	160	1012.6022	0
21657600	20	10	0	4.5820	5	160	1012.6023	0
21661200	20	10	0	4.5840	5	160	1012.6024	0
21664800	20	10	0	2.226	5	160	1012.6025	0
21668400	20	10	0	3.20	5	160	1012.6026	0
21672000	20	10	0	3.90	5	160	1012.6027	0
21675600	20	10	0	3.30	5	160	1012.6028	0
21679200	20	10	0	5.30	5	160	1012.6029	0
21682800	20	10	0	5.30	5	160	1012.6030	0
21686400	20	10	0	4.176	5	160	1012.6031	0
21690000	20	10	0	3.236	5	160	1012.6032	0
21693600	20	10	0	5.206	5	160	1012.6033	0
21697200	20	10	0	0.70	5	160	1012.6034	0
21700800	20	10	0	0.00	5	160	1012.6035	0
21704400	20	10	0	0.00	5	160	1012.6036	0
21708000	20	10	0	0.00	5	160	1012.6037	0
21711600	20	10	0	1.237	5	160	1012.6038	0
21715200	20	10	0	2.197	5	160	1012.6039	0
21718800	20	10	0	1.217	5	160	1012.6040	0
21722400	20	10	0	4.237	5	160	1012.6041	0
21726000	20	10	0	3.80	5	160	1012.6042	0
21729600	20	10	0	3.60	5	160	1012.6043	0
21733200	20	10	0	3.80	5	160	1012.6044	0
21736800	20	10	0	4.197	5	160	1012.6045	0
21740400	20	10	0	3.147	5	160	1012.6046	0
21744000	20	10	0	4.207	5	160	1012.6047	0
21747600	20	10	0	5.00	5	160	1012.6048	0
21751200	20	10	0	5.00	5	160	1012.6049	0
21754800	20	10	0	4.23440	5	160	1012.6050	0
21758400	20	10	0	4.23520	5	160	1012.6051	0
21762000	20	10	0	3.50	5	160	1012.6052	0
21765600	20	10	0	3.30	5	160	1012.6053	0
21769200	20	10	0	3.00	5	160	1012.6054	0
21772800	20	10	0	3.00	5	160	1012.6055	0
21776400	20	10	0	2.60	5	160	1012.6056	0
21780000	20	10	0	2.90	5	160	1012.6057	0
21783600	20	10	0	2.50	5	160	1012.6058	0
21787200	20	10	0	2.50	5	160	1012.6059	0
21790800	20	10	0	3.197	5	160	1012.6060	0
21794400	20	10	0	2.237	5	160	1012.6061	0
21798000	20	10	0	3.30	5	160	1012.6062	0
21801600	20	10	0	3.30	5	160	1012.6063	0
